"2026-04-20 20:42:25.590" Selfbus garage door gateway
"2026-04-20 20:42:25.609" Tx/Rx;frame;count;delta ms;crc status;frame crc;calculated crc
"2026-04-20 20:47:33.647" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:33.797" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:33.940" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:34.067" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:34.207" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:34.347" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:34.478" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:34.617" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:34.747" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:34.887" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:35.037" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:35.165" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:35.307" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:35.427" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:35.577" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:35.717" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:35.847" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:35.988" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:36.131" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:36.258" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:36.397" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:36.527" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:36.674" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:36.817" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:36.942" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:37.087" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:37.207" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:37.347" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:37.497" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:37.617" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:37.768" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:37.907" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:38.038" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:38.178" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:38.307" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:38.447" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:38.587" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:38.717" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:38.857" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:38.987" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:39.127" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:39.277" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:39.367" Rx;28 02 01 80 0D;5;95;ok;0D;0D
"2026-04-20 20:47:39.367" Tx;80 E2 14 28 CB;5;2;ok;CB;CB
"2026-04-20 20:47:39.397" Rx;00 01 02 CA;4;40;ok;CA;CA
"2026-04-20 20:47:39.547" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:39.687" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:39.817" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:39.957" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:40.088" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:40.227" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:40.367" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:40.497" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:40.642" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:40.789" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:40.916" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:41.058" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:41.181" Rx;00 01 02 CA;4;139;ok;CA;CA
"2026-04-20 20:47:41.328" Rx;00 01 02 CA;4;135;ok;CA;CA
"2026-04-20 20:47:41.468" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:41.597" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:41.737" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:41.867" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:42.007" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:42.147" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:42.277" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:42.418" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:42.547" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:42.688" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:42.837" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:42.957" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:43.107" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:43.248" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:43.377" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:43.517" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:43.647" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:43.787" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:43.927" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:44.057" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:44.198" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:44.347" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:44.467" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:44.607" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:44.737" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:44.887" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:45.027" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:45.157" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:45.297" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:45.427" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:45.567" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:45.707" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:45.837" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:45.977" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:46.107" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:46.247" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:46.387" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:46.517" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:46.657" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:46.807" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:46.927" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:47.077" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:47.207" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:47.348" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:47.487" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:47.617" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:47.757" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:47.887" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:48.027" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:48.172" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:48.297" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:48.437" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:48.587" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:48.707" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:48.857" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:48.978" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:49.127" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:49.267" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:49.397" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:49.537" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:49.677" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:49.757" Rx;28 02 01 80 0D;5;94;ok;0D;0D
"2026-04-20 20:47:49.777" Tx;80 F2 14 28 69;5;2;ok;69;69
"2026-04-20 20:47:49.807" Rx;00 01 02 CA;4;40;ok;CA;CA
"2026-04-20 20:47:49.950" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:50.082" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:50.225" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:50.367" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:50.487" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:50.637" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:50.757" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:50.907" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:51.051" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:51.177" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:51.317" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:51.457" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:51.587" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:51.727" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:51.857" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:51.998" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:52.147" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:52.267" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:52.417" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:52.537" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:52.687" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:52.827" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:52.957" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:53.097" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:53.227" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:53.367" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:53.507" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:53.637" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:53.777" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:53.917" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:54.053" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:54.187" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:54.317" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:54.458" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:54.607" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:54.727" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:54.877" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:54.997" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:55.147" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:55.287" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:55.417" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:55.557" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:55.697" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:55.827" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:55.967" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:56.097" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:56.237" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:56.387" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:56.507" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:56.658" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:56.777" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:56.927" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:57.067" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:57.197" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:57.338" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:57.477" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:57.607" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:57.747" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:57.877" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:58.017" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:58.167" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:58.287" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:58.437" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:58.577" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:58.707" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:58.847" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:58.977" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:59.117" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:59.259" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:59.387" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:59.527" Rx;00 01 02 CA;4;135;ok;CA;CA
"2026-04-20 20:47:59.660" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:59.797" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:59.937" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:48:00.067" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:48:00.167" Rx;28 02 01 80 0D;5;95;ok;0D;0D
"2026-04-20 20:48:00.179" Tx;80 02 14 28 05;5;2;ok;05;05
"2026-04-20 20:48:00.217" Rx;00 01 02 CA;4;40;ok;CA;CA
"2026-04-20 20:48:00.337" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:48:00.487" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:48:00.627" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:48:00.757" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:48:00.898" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:48:01.039" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:48:01.167" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:48:01.308" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:48:01.437" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:48:01.577" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:48:01.717" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:48:01.847" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:48:01.988" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:48:02.124" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:48:02.267" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:48:02.408" Rx;00 01 02 CA;4;137;ok;CA;CA
